"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"ENSSSCP00000040694.1",0.293650793650794,0.371252204585538,0.335097001763668,0.371252204585538,0.353615520282187,0.275132275132275,0.377425044091711,0.305996472663139,0.31657848324515,0.287477954144621,0.437389770723104,0.275132275132275,0.117283950617284,0.778659611992945,0.104056437389771,0.419753086419753,0.288359788359788,0.291887125220459,0.425925925925926,0.293650793650794,0.28042328042328
"ENSDARP00000088733.4",0.351681957186544,0.409785932721713,0.238532110091743,0.486238532110092,0.214067278287462,0.299694189602446,0.259938837920489,0.376146788990826,0.363914373088685,0.437308868501529,0.262996941896024,0.299694189602446,0.128440366972477,0.730886850152905,0.140672782874618,0.376146788990826,0.168195718654434,0.45565749235474,0.35474006116208,0.351681957186544,0.293577981651376
"YHR019C_mRNA",0.337545126353791,0.368231046931408,0.294223826714801,0.391696750902527,0.355595667870036,0.252707581227437,0.335740072202166,0.308664259927798,0.355595667870036,0.335740072202166,0.411552346570397,0.252707581227437,0.126353790613718,0.727436823104693,0.146209386281588,0.458483754512635,0.283393501805054,0.25812274368231,0.415162454873646,0.337545126353791,0.247292418772563
"ENSGALP00000019664.6",0.34775641025641,0.368589743589744,0.283653846153846,0.381410256410256,0.352564102564103,0.266025641025641,0.304487179487179,0.322115384615385,0.373397435897436,0.328525641025641,0.405448717948718,0.266025641025641,0.145833333333333,0.735576923076923,0.118589743589744,0.482371794871795,0.227564102564103,0.290064102564103,0.40224358974359,0.34775641025641,0.25
"K08F11.3.1",0.351282051282051,0.3,0.348717948717949,0.330769230769231,0.441025641025641,0.228205128205128,0.369230769230769,0.256410256410256,0.374358974358974,0.28974358974359,0.482051282051282,0.228205128205128,0.117948717948718,0.738461538461539,0.143589743589744,0.494871794871795,0.282051282051282,0.223076923076923,0.443589743589744,0.351282051282051,0.205128205128205
"ENSMGAP00000015851.2",0.314861460957179,0.35264483627204,0.332493702770781,0.347607052896725,0.395465994962217,0.256926952141058,0.375314861460957,0.273299748110831,0.351385390428212,0.273299748110831,0.469773299748111,0.256926952141058,0.115869017632242,0.780856423173804,0.103274559193955,0.42191435768262,0.321158690176322,0.256926952141058,0.403022670025189,0.314861460957179,0.282115869017632
"C05C8.5",0.341750841750842,0.338383838383838,0.31986531986532,0.378787878787879,0.367003367003367,0.254208754208754,0.338383838383838,0.292929292929293,0.368686868686869,0.313131313131313,0.432659932659933,0.254208754208754,0.126262626262626,0.740740740740741,0.132996632996633,0.432659932659933,0.286195286195286,0.281144781144781,0.387205387205387,0.341750841750842,0.271043771043771
"ENSXETP00000059848.1",0.425275827482447,0.473420260782347,0.101303911735206,0.476930792377131,0.206118355065196,0.316950852557673,0.114343029087262,0.433299899699097,0.452357071213641,0.394182547642929,0.288866599799398,0.316950852557673,0.25827482447342,0.639919759277834,0.101805416248746,0.47592778335005,0.114844533600802,0.409227683049147,0.172016048144433,0.425275827482447,0.402708124373119
"ENSMUSP00000022358.7",0.258733624454148,0.485262008733624,0.256004366812227,0.485807860262009,0.301310043668122,0.212882096069869,0.278384279475983,0.429039301310044,0.292576419213974,0.376091703056769,0.411026200873362,0.212882096069869,0.0938864628820961,0.801855895196507,0.104257641921397,0.450873362445415,0.21561135371179,0.333515283842795,0.424126637554585,0.258733624454148,0.317139737991266
"ENSMFAP00000025632.1",0.296296296296296,0.475308641975309,0.228395061728395,0.432098765432099,0.327160493827161,0.240740740740741,0.240740740740741,0.388888888888889,0.37037037037037,0.345679012345679,0.41358024691358,0.240740740740741,0.12962962962963,0.759259259259259,0.111111111111111,0.549382716049383,0.154320987654321,0.296296296296296,0.444444444444444,0.296296296296296,0.259259259259259
"ENSMUSP00000026021.6",0.344978165938865,0.364628820960699,0.290393013100437,0.397379912663755,0.395196506550218,0.207423580786026,0.296943231441048,0.331877729257642,0.37117903930131,0.331877729257642,0.460698689956332,0.207423580786026,0.111353711790393,0.764192139737991,0.124454148471616,0.436681222707424,0.244541484716157,0.318777292576419,0.408296943231441,0.344978165938865,0.246724890829694
"FBpp0083688",0.334628460417678,0.313258863525983,0.352112676056338,0.32442933462846,0.416707139388052,0.258863525983487,0.383681398737251,0.253035454103934,0.363283147158815,0.259349198640117,0.481787275376396,0.258863525983487,0.115104419621175,0.759592034968431,0.125303545410393,0.497814473045168,0.266634288489558,0.235551238465274,0.420106847984458,0.334628460417678,0.245264691597863
"ENSMUSP00000155966.1",0.415254237288136,0.483050847457627,0.101694915254237,0.483050847457627,0.211864406779661,0.305084745762712,0.101694915254237,0.449152542372881,0.449152542372881,0.355932203389831,0.338983050847458,0.305084745762712,0.254237288135593,0.677966101694915,0.0677966101694915,0.508474576271186,0.076271186440678,0.415254237288136,0.245762711864407,0.415254237288136,0.338983050847458
"ENSELUP00000033145.1",0.348290598290598,0.393162393162393,0.258547008547009,0.39957264957265,0.324786324786325,0.275641025641026,0.286324786324786,0.307692307692308,0.405982905982906,0.307692307692308,0.416666666666667,0.275641025641026,0.13034188034188,0.737179487179487,0.132478632478632,0.450854700854701,0.256410256410256,0.292735042735043,0.335470085470085,0.348290598290598,0.316239316239316
"ENSOCUP00000012153.3",0.354725787631272,0.364060676779463,0.281213535589265,0.396732788798133,0.354725787631272,0.248541423570595,0.309218203033839,0.309218203033839,0.381563593932322,0.312718786464411,0.438739789964994,0.248541423570595,0.137689614935823,0.717619603267211,0.144690781796966,0.515752625437573,0.252042007001167,0.23220536756126,0.409568261376896,0.354725787631272,0.235705950991832
"ENSCINP00000030398.1",0.333860759493671,0.330696202531646,0.335443037974684,0.354430379746835,0.390822784810127,0.254746835443038,0.371835443037975,0.268987341772152,0.359177215189873,0.28006329113924,0.465189873417722,0.254746835443038,0.120253164556962,0.759493670886076,0.120253164556962,0.411392405063291,0.294303797468354,0.294303797468354,0.409810126582278,0.333860759493671,0.256329113924051
"YOR078W_mRNA",0.5,0.303738317757009,0.196261682242991,0.369158878504673,0.383177570093458,0.247663551401869,0.205607476635514,0.275700934579439,0.518691588785047,0.350467289719626,0.401869158878505,0.247663551401869,0.196261682242991,0.598130841121495,0.205607476635514,0.52803738317757,0.172897196261682,0.299065420560748,0.275700934579439,0.5,0.224299065420561
"YBR257W_mRNA",0.426523297491039,0.25089605734767,0.32258064516129,0.297491039426523,0.401433691756272,0.301075268817204,0.369175627240143,0.197132616487455,0.433691756272401,0.247311827956989,0.451612903225806,0.301075268817204,0.17921146953405,0.688172043010753,0.132616487455197,0.458781362007168,0.279569892473118,0.261648745519713,0.369175627240143,0.426523297491039,0.204301075268817
"C10A4.8",0.36144578313253,0.36144578313253,0.27710843373494,0.36144578313253,0.349397590361446,0.289156626506024,0.289156626506024,0.289156626506024,0.421686746987952,0.27710843373494,0.433734939759036,0.289156626506024,0.136546184738956,0.734939759036145,0.1285140562249,0.493975903614458,0.236947791164659,0.269076305220884,0.337349397590361,0.36144578313253,0.301204819277108
"YBR080C_mRNA",0.344327176781003,0.33377308707124,0.321899736147757,0.37335092348285,0.394459102902375,0.232189973614776,0.340369393139842,0.303430079155673,0.356200527704486,0.324538258575198,0.443271767810026,0.232189973614776,0.121372031662269,0.759894459102902,0.118733509234828,0.405013192612137,0.274406332453826,0.320580474934037,0.432717678100264,0.344327176781003,0.222955145118734
"ENSAPLP00000015741.1",0.362745098039216,0.431372549019608,0.205882352941176,0.470588235294118,0.313725490196078,0.215686274509804,0.215686274509804,0.42156862745098,0.362745098039216,0.352941176470588,0.431372549019608,0.215686274509804,0.156862745098039,0.705882352941177,0.137254901960784,0.529411764705882,0.147058823529412,0.323529411764706,0.362745098039216,0.362745098039216,0.274509803921569
"YGR068C_mRNA",0.312286689419795,0.382252559726962,0.305460750853242,0.387372013651877,0.378839590443686,0.233788395904437,0.337883959044369,0.324232081911263,0.337883959044369,0.320819112627986,0.445392491467577,0.233788395904437,0.112627986348123,0.781569965870307,0.10580204778157,0.404436860068259,0.257679180887372,0.337883959044369,0.380546075085324,0.312286689419795,0.307167235494881
"ENSMMUP00000031729.2",0.285714285714286,0.328571428571429,0.385714285714286,0.285714285714286,0.357142857142857,0.357142857142857,0.4,0.271428571428571,0.328571428571429,0.242857142857143,0.4,0.357142857142857,0.2,0.771428571428571,0.0285714285714286,0.5,0.314285714285714,0.185714285714286,0.414285714285714,0.285714285714286,0.3
"ENSP00000261182.8",0.470588235294118,0.265984654731458,0.263427109974425,0.345268542199488,0.411764705882353,0.242966751918159,0.289002557544757,0.225063938618926,0.485933503836317,0.278772378516624,0.478260869565217,0.242966751918159,0.127877237851662,0.60613810741688,0.265984654731458,0.480818414322251,0.248081841432225,0.271099744245524,0.337595907928389,0.470588235294118,0.191815856777494
"ENSMUSP00000023283.5",0.226495726495726,0.407407407407407,0.366096866096866,0.367521367521368,0.368945868945869,0.263532763532764,0.4002849002849,0.343304843304843,0.256410256410256,0.292022792022792,0.444444444444444,0.263532763532764,0.0968660968660969,0.846153846153846,0.056980056980057,0.472934472934473,0.293447293447293,0.233618233618234,0.5,0.226495726495726,0.273504273504274
"F53E10.6",0.507853403141361,0.298429319371728,0.193717277486911,0.408376963350785,0.319371727748691,0.272251308900524,0.209424083769634,0.282722513089005,0.507853403141361,0.392670157068063,0.335078534031414,0.272251308900524,0.204188481675393,0.554973821989529,0.240837696335079,0.476439790575916,0.198952879581152,0.324607329842932,0.308900523560209,0.507853403141361,0.183246073298429
"ENSEBUP00000025438.1",0.329032258064516,0.439784946236559,0.231182795698925,0.468817204301075,0.286021505376344,0.245161290322581,0.251612903225806,0.365591397849462,0.382795698924731,0.351612903225806,0.403225806451613,0.245161290322581,0.11505376344086,0.740860215053763,0.144086021505376,0.441935483870968,0.204301075268817,0.353763440860215,0.353763440860215,0.329032258064516,0.317204301075269
"FBpp0305077",0.30635838150289,0.494219653179191,0.199421965317919,0.450867052023121,0.205202312138728,0.34393063583815,0.254335260115607,0.38728323699422,0.358381502890173,0.419075144508671,0.236994219653179,0.34393063583815,0.141618497109827,0.754335260115607,0.104046242774566,0.361271676300578,0.239884393063584,0.398843930635838,0.326589595375723,0.30635838150289,0.367052023121387
"ENSP00000314193.4",0.324096385542169,0.334939759036145,0.340963855421687,0.359036144578313,0.391566265060241,0.249397590361446,0.372289156626506,0.27710843373494,0.350602409638554,0.295180722891566,0.455421686746988,0.249397590361446,0.107228915662651,0.76144578313253,0.131325301204819,0.421686746987952,0.318072289156626,0.260240963855422,0.426506024096386,0.324096385542169,0.249397590361446
"YGL055W_mRNA",0.294117647058824,0.382352941176471,0.323529411764706,0.356862745098039,0.331372549019608,0.311764705882353,0.370588235294118,0.294117647058824,0.335294117647059,0.313725490196078,0.374509803921569,0.311764705882353,0.117647058823529,0.782352941176471,0.1,0.411764705882353,0.317647058823529,0.270588235294118,0.437254901960784,0.294117647058824,0.268627450980392
"ENSBTAP00000064585.1",0.30122591943958,0.413309982486865,0.285464098073555,0.422066549912434,0.350262697022767,0.227670753064799,0.295971978984238,0.367775831873905,0.336252189141856,0.345008756567426,0.427320490367776,0.227670753064799,0.115586690017513,0.777583187390543,0.106830122591944,0.432574430823117,0.252189141856392,0.31523642732049,0.425569176882662,0.30122591943958,0.273204903677758
"FBpp0111841",0.235294117647059,0.41640866873065,0.348297213622291,0.445820433436532,0.329721362229102,0.224458204334365,0.376160990712074,0.368421052631579,0.255417956656347,0.318885448916409,0.456656346749226,0.224458204334365,0.0928792569659443,0.821981424148607,0.0851393188854489,0.414860681114551,0.287925696594427,0.297213622291022,0.464396284829721,0.235294117647059,0.30030959752322
"FBpp0305898",0.31651376146789,0.481651376146789,0.201834862385321,0.454128440366972,0.344036697247706,0.201834862385321,0.227064220183486,0.408256880733945,0.364678899082569,0.369266055045872,0.428899082568807,0.201834862385321,0.073394495412844,0.853211009174312,0.073394495412844,0.424311926605505,0.176605504587156,0.399082568807339,0.318807339449541,0.31651376146789,0.364678899082569
"ENSP00000404098.1",0.26,0.36,0.38,0.4,0.36,0.24,0.42,0.3,0.28,0.3,0.46,0.24,0.06,0.84,0.1,0.38,0.36,0.26,0.44,0.26,0.3
"ENSPMAP00000007429.1",0.33641975308642,0.438271604938272,0.225308641975309,0.466049382716049,0.302469135802469,0.231481481481481,0.240740740740741,0.404320987654321,0.354938271604938,0.388888888888889,0.37962962962963,0.231481481481481,0.154320987654321,0.756172839506173,0.0895061728395062,0.41358024691358,0.228395061728395,0.358024691358025,0.330246913580247,0.33641975308642,0.333333333333333
"ENSP00000481858.1",0.311562224183583,0.371579876434245,0.316857899382171,0.401588702559576,0.364518976169462,0.233892321270962,0.345984112974404,0.323918799646955,0.330097087378641,0.305383936451898,0.46072374227714,0.233892321270962,0.12180052956752,0.754633715798764,0.123565754633716,0.470432480141218,0.252427184466019,0.277140335392763,0.446601941747573,0.311562224183583,0.241835834068844
"F28D9.1.1",0.464226289517471,0.434276206322795,0.101497504159734,0.477537437603993,0.18801996672213,0.334442595673877,0.108153078202995,0.422628951747088,0.469217970049917,0.347753743760399,0.317803660565724,0.334442595673877,0.29783693843594,0.590682196339434,0.111480865224626,0.515806988352745,0.0848585690515807,0.399334442595674,0.224625623960067,0.464226289517471,0.311148086522463
"FBpp0085137",0.478991596638655,0.322128851540616,0.198879551820728,0.372549019607843,0.350140056022409,0.277310924369748,0.204481792717087,0.299719887955182,0.495798319327731,0.336134453781513,0.38655462184874,0.277310924369748,0.218487394957983,0.596638655462185,0.184873949579832,0.554621848739496,0.198879551820728,0.246498599439776,0.34733893557423,0.478991596638655,0.173669467787115
"ENSELUP00000036411.1",0.324954462659381,0.444444444444444,0.230601092896175,0.463752276867031,0.31183970856102,0.224408014571949,0.24735883424408,0.4,0.35264116575592,0.347905282331512,0.427686703096539,0.224408014571949,0.126411657559199,0.753005464480874,0.120582877959927,0.450273224043716,0.208743169398907,0.340983606557377,0.33224043715847,0.324954462659381,0.342805100182149
"ENSGALP00000064839.1",0.295833333333333,0.454166666666667,0.25,0.495833333333333,0.295833333333333,0.208333333333333,0.254166666666667,0.4375,0.308333333333333,0.383333333333333,0.408333333333333,0.208333333333333,0.116666666666667,0.754166666666667,0.129166666666667,0.5,0.129166666666667,0.370833333333333,0.454166666666667,0.295833333333333,0.25
"ENSCINP00000036537.1",0.451776649746193,0.380710659898477,0.16751269035533,0.395939086294416,0.350253807106599,0.253807106598985,0.197969543147208,0.32741116751269,0.474619289340102,0.32741116751269,0.418781725888325,0.253807106598985,0.149746192893401,0.700507614213198,0.149746192893401,0.444162436548223,0.185279187817259,0.370558375634518,0.253807106598985,0.451776649746193,0.294416243654822
"ENSMUSP00000144001.1",0.306839186691312,0.402957486136784,0.290203327171904,0.399260628465804,0.340110905730129,0.260628465804067,0.33641404805915,0.340110905730129,0.323475046210721,0.32902033271719,0.410351201478743,0.260628465804067,0.11460258780037,0.763401109057301,0.121996303142329,0.417744916820702,0.299445471349353,0.282809611829945,0.414048059149723,0.306839186691312,0.279112754158965
"ENSEBUP00000004961.1",0.367913148371532,0.361881785283474,0.270205066344994,0.402895054282268,0.318455971049457,0.278648974668275,0.288299155609168,0.314837153196622,0.39686369119421,0.299155609167672,0.422195416164053,0.278648974668275,0.165259348612786,0.683956574185766,0.150784077201448,0.466827503015682,0.221954161640531,0.311218335343788,0.377563329312425,0.367913148371532,0.254523522316043
"ENSTRUP00000029639.1",0.320730117340287,0.452411994784876,0.226857887874837,0.48109517601043,0.286831812255541,0.232073011734029,0.239895697522816,0.404172099087353,0.355932203389831,0.375488917861799,0.392438070404172,0.232073011734029,0.126466753585398,0.76271186440678,0.110821382007823,0.413298565840939,0.225554106910039,0.361147327249022,0.363754889178618,0.320730117340287,0.315514993481095
"ENSOARP00000014190.1",0.335820895522388,0.508706467661692,0.15547263681592,0.503731343283582,0.277363184079602,0.218905472636816,0.181592039800995,0.456467661691542,0.361940298507463,0.355721393034826,0.425373134328358,0.218905472636816,0.126865671641791,0.747512437810945,0.125621890547264,0.439054726368159,0.162935323383085,0.398009950248756,0.328358208955224,0.335820895522388,0.335820895522388
"YBR212W_mRNA",0.351190476190476,0.392857142857143,0.255952380952381,0.388392857142857,0.394345238095238,0.217261904761905,0.282738095238095,0.345238095238095,0.37202380952381,0.3125,0.470238095238095,0.217261904761905,0.0788690476190476,0.845238095238095,0.0758928571428571,0.391369047619048,0.223214285714286,0.385416666666667,0.316964285714286,0.351190476190476,0.331845238095238
"ENSEBUP00000003705.1",0.314285714285714,0.364705882352941,0.321008403361345,0.394957983193277,0.363025210084034,0.242016806722689,0.332773109243697,0.317647058823529,0.349579831932773,0.327731092436975,0.430252100840336,0.242016806722689,0.126050420168067,0.747899159663866,0.126050420168067,0.489075630252101,0.236974789915966,0.273949579831933,0.442016806722689,0.314285714285714,0.243697478991597
"YER091C_mRNA",0.33767926988266,0.355932203389831,0.30638852672751,0.374185136897001,0.382007822685789,0.24380704041721,0.338983050847458,0.307692307692308,0.353324641460235,0.320730117340287,0.435462842242503,0.24380704041721,0.122555410691004,0.745762711864407,0.131681877444589,0.432855280312907,0.293350717079531,0.273794002607562,0.434159061277705,0.33767926988266,0.228161668839635
"ENSP00000364585.4",0.296934865900383,0.442528735632184,0.260536398467433,0.457854406130268,0.302681992337165,0.239463601532567,0.28544061302682,0.396551724137931,0.318007662835249,0.383141762452107,0.377394636015326,0.239463601532567,0.128352490421456,0.766283524904215,0.10536398467433,0.432950191570881,0.24904214559387,0.318007662835249,0.46551724137931,0.296934865900383,0.237547892720307
"ENSCINP00000025134.2",0.323024054982818,0.305841924398625,0.371134020618557,0.326460481099656,0.398625429553265,0.274914089347079,0.40893470790378,0.237113402061856,0.353951890034364,0.264604810996564,0.460481099656357,0.274914089347079,0.0893470790378007,0.780068728522337,0.130584192439863,0.40893470790378,0.316151202749141,0.274914089347079,0.402061855670103,0.323024054982818,0.274914089347079
"ENSMMUP00000030739.3",0.339688041594454,0.345753899480069,0.314558058925477,0.369150779896014,0.403812824956672,0.227036395147314,0.333622183708839,0.304159445407279,0.362218370883882,0.292027729636049,0.480935875216638,0.227036395147314,0.116984402079723,0.747833622183709,0.135181975736568,0.47053726169844,0.266031195840555,0.263431542461005,0.417677642980936,0.339688041594454,0.24263431542461
"ENSGALP00000013184.5",0.28735632183908,0.39272030651341,0.31992337164751,0.434865900383142,0.333333333333333,0.231800766283525,0.348659003831418,0.342911877394636,0.308429118773946,0.337164750957854,0.431034482758621,0.231800766283525,0.111111111111111,0.773946360153257,0.114942528735632,0.436781609195402,0.279693486590038,0.283524904214559,0.513409961685824,0.28735632183908,0.199233716475096
"ENSMFAP00000030113.1",0.26056338028169,0.471830985915493,0.267605633802817,0.514084507042254,0.302816901408451,0.183098591549296,0.274647887323944,0.443661971830986,0.28169014084507,0.401408450704225,0.415492957746479,0.183098591549296,0.0915492957746479,0.774647887323944,0.133802816901408,0.450704225352113,0.21830985915493,0.330985915492958,0.464788732394366,0.26056338028169,0.274647887323944
"F07A5.7a.1",0.497706422018349,0.255733944954128,0.246559633027523,0.285550458715596,0.489678899082569,0.224770642201835,0.256880733944954,0.220183486238532,0.522935779816514,0.279816513761468,0.495412844036697,0.224770642201835,0.165137614678899,0.630733944954128,0.204128440366972,0.681192660550459,0.147935779816514,0.170871559633028,0.361238532110092,0.497706422018349,0.14105504587156
"ENSMUSP00000134942.1",0.25,0.34375,0.40625,0.328125,0.375,0.296875,0.40625,0.28125,0.3125,0.25,0.453125,0.296875,0.15625,0.84375,0,0.515625,0.28125,0.203125,0.484375,0.25,0.265625
"ENSCHIP00000016099.1",0.323232323232323,0.363636363636364,0.313131313131313,0.414141414141414,0.343434343434343,0.242424242424242,0.343434343434343,0.333333333333333,0.323232323232323,0.353535353535354,0.404040404040404,0.242424242424242,0.131313131313131,0.737373737373737,0.131313131313131,0.363636363636364,0.292929292929293,0.343434343434343,0.434343434343434,0.323232323232323,0.242424242424242
"ENSP00000263956.3",0.353273137697517,0.329571106094808,0.317155756207675,0.334085778781038,0.41647855530474,0.249435665914221,0.36117381489842,0.261851015801354,0.376975169300226,0.284424379232506,0.466139954853273,0.249435665914221,0.107223476297968,0.734762979683973,0.158013544018059,0.510158013544018,0.234762979683973,0.255079006772009,0.399548532731377,0.353273137697517,0.247178329571106
"ENSEBUP00000006299.1",0.402173913043478,0.298913043478261,0.298913043478261,0.228260869565217,0.391304347826087,0.380434782608696,0.364130434782609,0.157608695652174,0.478260869565217,0.168478260869565,0.451086956521739,0.380434782608696,0.16304347826087,0.733695652173913,0.103260869565217,0.478260869565217,0.315217391304348,0.206521739130435,0.326086956521739,0.402173913043478,0.271739130434783
"F21H12.5",0.337025316455696,0.356012658227848,0.306962025316456,0.387658227848101,0.346518987341772,0.265822784810127,0.335443037974684,0.29746835443038,0.367088607594937,0.329113924050633,0.40506329113924,0.265822784810127,0.117088607594937,0.767405063291139,0.115506329113924,0.425632911392405,0.261075949367089,0.313291139240506,0.360759493670886,0.337025316455696,0.302215189873418
"ENSEBUP00000010781.1",0.32933653077538,0.41806554756195,0.25259792166267,0.486810551558753,0.278976818545164,0.234212629896083,0.268585131894484,0.368505195843325,0.36290967226219,0.28617106314948,0.479616306954436,0.234212629896083,0.143884892086331,0.750599520383693,0.105515587529976,0.41726618705036,0.248601119104716,0.334132693844924,0.376498800959233,0.32933653077538,0.294164668265388
"C56G2.3.1",0.383647798742138,0.352201257861635,0.264150943396226,0.339622641509434,0.364779874213836,0.29559748427673,0.317610062893082,0.289308176100629,0.393081761006289,0.29874213836478,0.405660377358491,0.29559748427673,0.150943396226415,0.732704402515723,0.116352201257862,0.449685534591195,0.254716981132075,0.29559748427673,0.361635220125786,0.383647798742138,0.254716981132075
"ENSRNOP00000050099.1",0.323383084577114,0.402985074626866,0.27363184079602,0.36318407960199,0.368159203980099,0.26865671641791,0.313432835820896,0.308457711442786,0.378109452736318,0.278606965174129,0.45273631840796,0.26865671641791,0.114427860696517,0.771144278606965,0.114427860696517,0.472636815920398,0.278606965174129,0.248756218905473,0.368159203980099,0.323383084577114,0.308457711442786
"ENSDARP00000108603.2",0.4309963099631,0.374169741697417,0.194833948339483,0.441328413284133,0.331365313653137,0.227306273062731,0.212546125461255,0.338745387453875,0.448708487084871,0.351291512915129,0.42140221402214,0.227306273062731,0.15719557195572,0.632472324723247,0.210332103321033,0.447970479704797,0.199261992619926,0.352767527675277,0.27380073800738,0.4309963099631,0.29520295202952
"ENSOANP00000031205.1",0.246478873239437,0.443661971830986,0.309859154929577,0.450704225352113,0.345070422535211,0.204225352112676,0.323943661971831,0.408450704225352,0.267605633802817,0.330985915492958,0.464788732394366,0.204225352112676,0.133802816901408,0.795774647887324,0.0704225352112676,0.415492957746479,0.23943661971831,0.345070422535211,0.5,0.246478873239437,0.253521126760563
"ENSMMUP00000001633.3",0.288888888888889,0.430555555555556,0.280555555555556,0.413888888888889,0.316666666666667,0.269444444444444,0.3,0.383333333333333,0.316666666666667,0.319444444444444,0.411111111111111,0.269444444444444,0.144444444444444,0.775,0.0805555555555556,0.522222222222222,0.205555555555556,0.272222222222222,0.433333333333333,0.288888888888889,0.277777777777778
"ENSGALP00000011330.4",0.415384615384615,0.394405594405594,0.19020979020979,0.427972027972028,0.299300699300699,0.272727272727273,0.230769230769231,0.335664335664336,0.433566433566434,0.345454545454545,0.381818181818182,0.272727272727273,0.167832167832168,0.688111888111888,0.144055944055944,0.478321678321678,0.167832167832168,0.353846153846154,0.297902097902098,0.415384615384615,0.286713286713287
"ENSMUSP00000107447.1",0.292397660818713,0.412865497076023,0.294736842105263,0.44327485380117,0.339181286549708,0.217543859649123,0.307602339181287,0.362573099415205,0.329824561403509,0.353216374269006,0.429239766081871,0.217543859649123,0.101754385964912,0.796491228070175,0.101754385964912,0.445614035087719,0.229239766081871,0.325146198830409,0.47719298245614,0.292397660818713,0.230409356725146
"YNL313C_mRNA",0.320796460176991,0.356194690265487,0.323008849557522,0.368362831858407,0.39712389380531,0.234513274336283,0.365044247787611,0.301991150442478,0.332964601769911,0.30641592920354,0.459070796460177,0.234513274336283,0.111725663716814,0.758849557522124,0.129424778761062,0.482300884955752,0.269911504424779,0.247787610619469,0.434734513274336,0.320796460176991,0.244469026548673
"ENSECAP00000009839.2",0.369978858350951,0.422832980972516,0.207188160676533,0.43446088794926,0.357293868921776,0.208245243128964,0.22938689217759,0.376321353065539,0.394291754756871,0.320295983086681,0.471458773784355,0.208245243128964,0.126849894291755,0.693446088794926,0.179704016913319,0.510570824524313,0.174418604651163,0.315010570824524,0.366807610993657,0.369978858350951,0.263213530655391
"ENSORLP00000042162.1",0.36340206185567,0.371134020618557,0.265463917525773,0.382731958762887,0.314432989690722,0.302835051546392,0.280927835051546,0.297680412371134,0.42139175257732,0.274484536082474,0.422680412371134,0.302835051546392,0.155927835051546,0.729381443298969,0.114690721649485,0.507731958762887,0.234536082474227,0.257731958762887,0.362113402061856,0.36340206185567,0.274484536082474
"ENSFCAP00000006804.5",0.314664701547531,0.36551215917465,0.319823139277819,0.391304347826087,0.405305821665438,0.203389830508475,0.337509211495947,0.330876934414149,0.331613854089904,0.302137067059691,0.494473102431835,0.203389830508475,0.112748710390567,0.761238025055269,0.126013264554164,0.495946941783346,0.230655858511422,0.273397199705232,0.425939572586588,0.314664701547531,0.259395725865881
"ENSMUSP00000146961.1",0.307692307692308,0.384615384615385,0.307692307692308,0.480769230769231,0.384615384615385,0.134615384615385,0.346153846153846,0.346153846153846,0.307692307692308,0.365384615384615,0.5,0.134615384615385,0.0384615384615385,0.711538461538462,0.25,0.423076923076923,0.211538461538462,0.365384615384615,0.346153846153846,0.307692307692308,0.346153846153846
"ENSP00000266000.6",0.37972972972973,0.405405405405405,0.214864864864865,0.45,0.366216216216216,0.183783783783784,0.232432432432432,0.368918918918919,0.398648648648649,0.356756756756757,0.459459459459459,0.183783783783784,0.117567567567568,0.7,0.182432432432432,0.486486486486487,0.164864864864865,0.348648648648649,0.335135135135135,0.37972972972973,0.285135135135135
"ENSP00000456436.1",0.306060606060606,0.43030303030303,0.263636363636364,0.448484848484848,0.324242424242424,0.227272727272727,0.309090909090909,0.36969696969697,0.321212121212121,0.366666666666667,0.406060606060606,0.227272727272727,0.0939393939393939,0.812121212121212,0.0939393939393939,0.412121212121212,0.236363636363636,0.351515151515152,0.387878787878788,0.306060606060606,0.306060606060606
"ENSP00000248846.5",0.287520615722925,0.415063221550302,0.297416162726773,0.421110500274876,0.361737218251787,0.217152281473337,0.323254535459043,0.354040681693238,0.322704782847719,0.328202308960968,0.454645409565695,0.217152281473337,0.0951072017592084,0.787245739417262,0.117647058823529,0.45849367784497,0.233644859813084,0.307861462341946,0.432655305112699,0.287520615722925,0.279824079164376
"Y47G6A.9",0.495652173913044,0.291304347826087,0.21304347826087,0.38695652173913,0.334782608695652,0.278260869565217,0.247826086956522,0.247826086956522,0.504347826086956,0.356521739130435,0.365217391304348,0.278260869565217,0.160869565217391,0.604347826086956,0.234782608695652,0.48695652173913,0.139130434782609,0.373913043478261,0.273913043478261,0.495652173913044,0.230434782608696
"ENSPMAP00000001317.1",0.413861386138614,0.344554455445545,0.241584158415842,0.374257425742574,0.318811881188119,0.306930693069307,0.257425742574257,0.308910891089109,0.433663366336634,0.273267326732673,0.41980198019802,0.306930693069307,0.184158415841584,0.675247524752475,0.140594059405941,0.552475247524753,0.158415841584158,0.289108910891089,0.293069306930693,0.413861386138614,0.293069306930693
