,features_0,features_1,features_2,features_3,features_4,features_5,features_6,features_7,features_8,features_9,features_10,features_11,features_12,features_13,features_14,features_15,features_16,features_17,features_18,features_19,features_20,features_21,features_22,features_23,features_24,features_25,features_26,features_27,features_28,features_29,features_30,features_31,features_32
FBpp0073840,-9.72439956665039,-18.667985916137695,-11.793692588806152,-18.70526885986328,-0.36385470628738403,0.07390432804822922,0.1506413221359253,-0.07576975226402283,0.3147987425327301,0.5640575885772705,-0.22281089425086975,0.1463398039340973,-0.8647761344909668,0.013279841281473637,-0.32128414511680603,0.44998785853385925,-0.49604523181915283,-0.5393957495689392,-1.564784288406372,-2.0601248741149902,-1.564246416091919,-1.7472039461135864,-3.1203174591064453,-2.266571044921875,-8.091992378234863,-9.774673461914062,-8.491809844970703,-8.135466575622559,-1.59673011302948,-1.735356092453003,-1.7392727136611938,-1.8051671981811523,-18.692363739013672
ENSP00000440617.1,-8.899782180786133,-17.18525505065918,-9.75880241394043,-17.19003677368164,0.04694204032421112,-0.3363429009914398,-0.24583375453948975,-0.3305886685848236,-0.08925541490316391,-0.844301700592041,-0.6456153988838196,-0.7690255045890808,-0.3018529415130615,-0.7609349489212036,-0.8348698616027832,-0.7751437425613403,-1.2242913246154785,-0.8421967029571533,-0.530655562877655,-1.4255120754241943,-1.4569662809371948,-1.5764564275741577,-1.964180827140808,-1.5606348514556885,-7.710267066955566,-9.946647644042969,-8.432641983032227,-8.592477798461914,-1.8216619491577148,-1.7605277299880981,-1.9201087951660156,-1.9536337852478027,-17.197959899902344
FBpp0071373,-10.019515037536621,-19.734298706054688,-14.421575546264648,-19.99679946899414,0.8355681896209717,2.4691970348358154,-0.014529348351061344,1.2267664670944214,1.5604532957077026,-0.4549781382083893,-1.4291859865188599,1.0535691976547241,-0.23752935230731964,-1.2543151378631592,-2.4850704669952393,-0.5094508528709412,0.29041680693626404,0.17297634482383728,-0.8414561748504639,-1.6139882802963257,-0.6556622982025146,-1.1906001567840576,-4.546940803527832,-1.3585667610168457,-5.7333173751831055,-10.227222442626953,-7.608033657073975,-7.771684169769287,-1.2010228633880615,-1.6489559412002563,-1.6307590007781982,-1.5610954761505127,-19.731029510498047
ENSMMUP00000055329.1,-8.52210807800293,-17.199161529541016,-11.454304695129395,-17.20608139038086,0.13200531899929047,0.0646502822637558,-0.14727257192134857,-0.1226804256439209,0.5308135747909546,-0.7611199617385864,0.0054408228024840355,-0.2693084180355072,-0.8065517544746399,-0.9852840900421143,-1.5290409326553345,-0.746236264705658,-0.8026449084281921,-0.6637576818466187,-0.9829322099685669,-1.1618402004241943,-1.3700931072235107,-1.090566635131836,-2.864694595336914,-0.9454135298728943,-5.574047565460205,-8.57232666015625,-6.329075813293457,-6.516626358032227,-1.0223230123519897,-1.381535291671753,-1.24964439868927,-1.2405225038528442,-17.238637924194336
ENSGALP00000073927.1,-9.221780776977539,-18.282453536987305,-14.035069465637207,-18.363929748535156,0.8468517065048218,1.4249869585037231,-0.24666984379291534,0.8959932923316956,1.180788278579712,-0.9963141679763794,-0.8462644815444946,0.8430094718933105,-0.05379454791545868,-1.650773286819458,-1.672987937927246,-1.2294094562530518,-0.36319032311439514,-0.5720896124839783,-1.1819524765014648,-1.8937355279922485,-0.5085456967353821,-1.2407325506210327,-3.6943366527557373,-0.41924330592155457,-5.958317756652832,-9.48532772064209,-6.335938453674316,-6.759634017944336,-0.9318485856056213,-1.413600206375122,-1.3228411674499512,-1.347190022468567,-18.380165100097656
ENSEBUP00000027627.1,-9.895907402038574,-18.160490036010742,-11.070083618164062,-18.179262161254883,0.08845844119787216,-0.45069438219070435,-0.33222994208335876,-0.31581151485443115,0.6280483603477478,-0.4114040434360504,-0.03689989075064659,-0.18539828062057495,-0.7882874608039856,-0.7207544445991516,-1.0148794651031494,-0.3364338278770447,-0.4163616895675659,-0.5203074812889099,-0.9906993508338928,-1.090449333190918,-1.3341186046600342,-0.37587571144104004,-2.5354197025299072,-0.8091645240783691,-7.01403284072876,-8.88839340209961,-7.711887359619141,-7.470046043395996,-1.5311782360076904,-1.5740305185317993,-1.7533711194992065,-1.676898717880249,-18.170486450195312
FBpp0076457,-9.406972885131836,-18.76908302307129,-13.696832656860352,-18.881149291992188,0.270718514919281,0.9394527077674866,-0.39975446462631226,0.6204797625541687,0.9590104818344116,-0.08875831216573715,-0.9694629311561584,0.5680699944496155,-0.2099921554327011,-0.4652174413204193,-1.3986904621124268,-0.05221045762300491,-0.3745003640651703,-0.03359273448586464,-1.5191718339920044,-1.9724997282028198,-0.9616879224777222,-1.28739333152771,-3.958632469177246,-1.1548564434051514,-6.838568210601807,-9.595434188842773,-7.096987247467041,-7.265055179595947,-1.1410882472991943,-1.599758267402649,-1.5068981647491455,-1.502555012702942,-18.792449951171875
ENSMUSP00000127932.1,-8.67772102355957,-18.054412841796875,-14.348514556884766,-18.070499420166016,1.8215850591659546,0.5193682909011841,-0.7570801973342896,0.6012358665466309,1.229371428489685,-1.473220705986023,-1.2721703052520752,0.42629343271255493,0.16954830288887024,-1.9751404523849487,-2.184905529022217,-1.165066123008728,-0.39479273557662964,0.11547870188951492,-1.0570636987686157,-2.266512155532837,-0.1163409873843193,-1.0409481525421143,-4.068884372711182,-0.9232234954833984,-6.240743637084961,-8.66551685333252,-5.6444244384765625,-5.973461627960205,-0.7720057368278503,-1.220050573348999,-1.000388503074646,-0.9293470978736877,-18.02777099609375
C37C3.2a.1,-9.307211875915527,-18.909469604492188,-14.2527494430542,-19.020061492919922,0.509011447429657,1.2923938035964966,-0.31449389457702637,0.5722929835319519,0.9004805088043213,0.1266353577375412,-1.4777873754501343,0.4757048785686493,0.06590808182954788,-0.49970945715904236,-2.335642099380493,0.13920743763446808,0.0273431409150362,0.3470782935619354,-1.2365649938583374,-1.7838976383209229,-0.4664040505886078,-1.1456711292266846,-4.1616034507751465,-1.7730228900909424,-6.390667915344238,-9.759562492370605,-7.01958703994751,-7.132344722747803,-0.9994194507598877,-1.5667660236358643,-1.443941354751587,-1.4004038572311401,-18.95862579345703
FBpp0078402,-9.553013801574707,-18.396820068359375,-13.05713939666748,-18.48224449157715,0.12051165848970413,0.8931732177734375,-0.24834592640399933,0.29628145694732666,0.975783109664917,-0.6238052248954773,-0.11832985281944275,0.32774439454078674,-0.575416088104248,-1.0009311437606812,-1.0769187211990356,0.15462586283683777,0.1387774646282196,0.00911768525838852,-1.3740365505218506,-1.6786258220672607,-0.8287980556488037,-1.036026954650879,-3.8503005504608154,-2.1869382858276367,-6.961241245269775,-9.95738410949707,-7.679011344909668,-7.71853494644165,-1.220494270324707,-1.6120764017105103,-1.563063621520996,-1.5566092729568481,-18.422378540039062
YNL200C_mRNA,-9.641048431396484,-18.380075454711914,-13.31615924835205,-18.453861236572266,0.6600382328033447,0.6366342306137085,-0.262104868888855,0.6350035071372986,0.7581582069396973,-0.7081908583641052,-1.7516083717346191,0.2066749781370163,0.046129774302244186,-1.2835224866867065,-1.7105637788772583,-0.8894440531730652,-0.6069301962852478,-0.5031095743179321,-0.40093517303466797,-1.1476343870162964,-0.9989480376243591,-1.3042640686035156,-3.1678037643432617,-0.5417622327804565,-5.490091323852539,-9.572183609008789,-6.996450424194336,-7.458847999572754,-1.1302703619003296,-1.491150975227356,-1.4590682983398438,-1.4335826635360718,-18.412160873413086
ENSPTRP00000079079.1,-9.827937126159668,-18.43763542175293,-12.171894073486328,-18.521038055419922,0.9081153273582458,0.5392535924911499,-0.23302511870861053,0.09851200878620148,0.738660991191864,-0.22293585538864136,0.19285225868225098,0.3080689311027527,-1.113951563835144,-1.2464898824691772,0.6888036727905273,-0.39316293597221375,1.1958727836608887,-0.935764729976654,-1.4467108249664307,-2.157930850982666,-0.9751102328300476,-0.7089369893074036,-2.7840332984924316,-1.6326394081115723,-6.41274356842041,-9.259444236755371,-7.664807319641113,-7.110856056213379,-1.4267526865005493,-1.5110886096954346,-1.6308095455169678,-1.6265501976013184,-18.416841506958008
ENSELUP00000032636.1,-9.055253982543945,-17.668310165405273,-11.35896110534668,-17.707069396972656,-0.010252569802105427,0.27020975947380066,0.26168814301490784,-0.23930354416370392,0.840816080570221,0.16426870226860046,0.5043438076972961,-0.017788173630833626,-1.3191872835159302,-0.6192448735237122,-0.7906100749969482,-0.06089117005467415,0.1333433985710144,-0.559384822845459,-1.6220868825912476,-1.4732272624969482,-1.2622476816177368,-0.4642978012561798,-2.4563729763031006,-1.3598806858062744,-6.096379280090332,-8.703451156616211,-7.053321838378906,-6.812113285064697,-1.1737126111984253,-1.4755784273147583,-1.4251819849014282,-1.4504997730255127,-17.711223602294922
YDR044W_mRNA,-9.499197006225586,-18.900171279907227,-14.408919334411621,-18.964590072631836,0.4058630168437958,1.1354491710662842,-0.1261073648929596,0.09054122865200043,0.5980055928230286,-0.16767363250255585,-0.37152236700057983,0.646928071975708,-0.6609260439872742,-0.6283312439918518,-1.7119133472442627,-0.6478650569915771,0.19441105425357819,-0.23672418296337128,-1.094042420387268,-1.201027274131775,-0.7570821642875671,-0.2785584032535553,-2.7121920585632324,-1.3130593299865723,-5.613458156585693,-9.9154691696167,-7.180723190307617,-7.399498462677002,-1.1286519765853882,-1.6362582445144653,-1.555219292640686,-1.5618685483932495,-18.964174270629883
FBpp0082951,-9.222359657287598,-18.16944694519043,-12.660348892211914,-18.212194442749023,0.29926273226737976,0.00018339630332775414,-0.8920732736587524,-0.013610790483653545,0.26800671219825745,-0.1254647821187973,-0.027555624023079872,0.007776990998536348,-0.5039193630218506,-0.8855295181274414,-1.373414397239685,0.1029646098613739,-0.212516188621521,-0.40427902340888977,-1.1329666376113892,-1.2226300239562988,-1.0710291862487793,-0.8313058018684387,-2.930687427520752,-1.0159924030303955,-8.863033294677734,-9.94991683959961,-7.597344398498535,-7.72059965133667,-1.3559387922286987,-1.5843638181686401,-1.6494717597961426,-1.6238609552383423,-18.16754913330078
ENSEBUP00000006757.1,-9.992244720458984,-18.36848258972168,-11.802726745605469,-18.416481018066406,0.5512030720710754,0.0505179725587368,-0.2157142162322998,-0.09641274064779282,0.8739501237869263,-0.5002083778381348,-0.3473239541053772,-0.00036830815952271223,-0.8330439329147339,-0.9885438680648804,-0.08651335537433624,-0.7829385995864868,-0.26105019450187683,-0.718375563621521,-1.1335495710372925,-1.989896535873413,-1.3726789951324463,-0.8767313361167908,-2.452950954437256,-1.0490139722824097,-7.300403118133545,-9.623258590698242,-8.138145446777344,-7.9973530769348145,-1.6122674942016602,-1.6691839694976807,-1.7772551774978638,-1.8045381307601929,-18.361799240112305
YGR210C_mRNA,-9.074755668640137,-18.24357795715332,-13.547281265258789,-18.25809669494629,0.3885952830314636,0.7868603467941284,-0.22072547674179077,0.40720662474632263,0.5275202989578247,-0.6058546304702759,-0.9139087796211243,0.3920228183269501,-0.26062074303627014,-0.9130039215087891,-1.8979438543319702,-0.45489946007728577,-0.5894201397895813,-0.403232604265213,-1.271393895149231,-1.6335928440093994,-0.6830179691314697,-1.2536602020263672,-3.296947956085205,-1.5704926252365112,-6.797064304351807,-9.98272705078125,-6.867033958435059,-7.537797451019287,-1.0403672456741333,-1.572136402130127,-1.4588308334350586,-1.4393507242202759,-18.291431427001953
YGR187C_mRNA,-9.647599220275879,-18.65163803100586,-13.694962501525879,-18.654695510864258,0.787441611289978,0.3633600175380707,-0.7088075876235962,0.3064778447151184,0.38681474328041077,0.25526201725006104,-1.2665411233901978,0.06362960487604141,0.12095203995704651,-0.30290067195892334,-1.6660077571868896,-0.46763333678245544,-0.7150157690048218,-0.3216938078403473,-0.7436470985412598,-1.0468730926513672,-0.7690925002098083,-1.406545639038086,-3.1906700134277344,-1.779685139656067,-8.322013854980469,-10.482335090637207,-7.785602569580078,-8.147239685058594,-1.3149089813232422,-1.6689622402191162,-1.6164113283157349,-1.5931885242462158,-18.6561222076416
ENSORLP00000026518.1,-10.253365516662598,-18.622310638427734,-11.975727081298828,-18.722497940063477,0.8029306530952454,0.10260479152202606,-0.31653591990470886,-0.14348742365837097,1.14426851272583,-0.503161609172821,-0.4254150092601776,0.21229606866836548,-0.8193432092666626,-0.6829796433448792,0.5292863249778748,-0.7700227499008179,0.3011817932128906,-0.4562842845916748,-1.2139334678649902,-2.2839508056640625,-1.3842021226882935,-0.8675212264060974,-2.9220130443573,-1.100416660308838,-7.610395908355713,-9.914787292480469,-8.475500106811523,-8.20160961151123,-1.6680498123168945,-1.7021859884262085,-1.8349783420562744,-1.8574306964874268,-18.61052703857422
C16C10.6,-9.526647567749023,-18.530508041381836,-13.309403419494629,-18.636356353759766,0.04592011496424675,1.035485863685608,-0.5379961133003235,-0.149939626455307,0.7240756750106812,1.002570629119873,0.8877414464950562,-0.03374404087662697,-0.44041621685028076,0.04035012423992157,-1.1445629596710205,1.6347486972808838,0.3061804175376892,-0.12748125195503235,-1.5759094953536987,-1.569581151008606,-1.0693567991256714,-1.165757656097412,-3.8476240634918213,-4.052866458892822,-7.768688678741455,-10.574653625488281,-8.556411743164062,-8.17824649810791,-1.328067660331726,-1.8007750511169434,-1.7388832569122314,-1.779015302658081,-18.49923324584961
W05B10.2.1,-9.411975860595703,-18.280250549316406,-11.497763633728027,-18.308855056762695,-0.3552815616130829,0.024118689820170403,-0.25492334365844727,-0.2540070116519928,1.010360598564148,0.8285180330276489,-0.4244864583015442,-0.17657150328159332,-0.7882383465766907,0.299314022064209,-0.8830060958862305,0.719740092754364,-0.7640300989151001,-0.19445301592350006,-0.9829061031341553,-1.7076841592788696,-1.7358251810073853,-1.6552824974060059,-3.14695143699646,-2.557619571685791,-7.49641752243042,-9.592025756835938,-8.208709716796875,-7.9282073974609375,-1.4038217067718506,-1.6762770414352417,-1.665496826171875,-1.6804780960083008,-18.26595687866211
ENSCPOP00000030314.1,-9.718989372253418,-17.876794815063477,-11.746148109436035,-17.879127502441406,0.5635998845100403,-0.32351356744766235,-0.48421868681907654,0.018211327493190765,0.17214076220989227,-0.8894934058189392,-0.5915573239326477,-0.05092396214604378,-0.5257383584976196,-0.9532349705696106,-0.24775651097297668,-0.8412034511566162,-0.3545917868614197,-0.5569917559623718,-0.36863240599632263,-0.8472301959991455,-1.2680141925811768,-0.8564291596412659,-1.791780710220337,-0.8867373466491699,-8.184492111206055,-10.064949035644531,-8.178863525390625,-8.371142387390137,-1.6814147233963013,-1.6703085899353027,-1.8311351537704468,-1.8440240621566772,-17.87847328186035
ENSECAP00000019620.2,-8.803168296813965,-17.57942008972168,-11.372812271118164,-17.56928062438965,0.7188550233840942,0.38795092701911926,-0.17140905559062958,0.21510741114616394,0.7345917820930481,-0.43520909547805786,-0.057587869465351105,-0.2164076268672943,-0.8240689039230347,-1.235979437828064,-0.960088312625885,-0.7149356007575989,-0.3996617794036865,-1.162798285484314,-0.69830721616745,-1.5719870328903198,-1.3035110235214233,-1.1336381435394287,-2.155613660812378,-0.6896135807037354,-5.694847583770752,-8.597495079040527,-6.552311420440674,-6.650725364685059,-1.1842049360275269,-1.4058979749679565,-1.3055431842803955,-1.3408079147338867,-17.594852447509766
ENSECAP00000045753.1,-9.818201065063477,-18.29311752319336,-11.357504844665527,-18.346267700195312,-0.2387978732585907,0.03542086482048035,0.5373552441596985,-0.7207210063934326,0.5051693320274353,-0.7812551259994507,0.1882394254207611,-0.08862555772066116,-1.4089040756225586,-1.350622534751892,-0.0024067077320069075,-0.01167966052889824,0.29694485664367676,-0.5614466071128845,-1.2383650541305542,-1.678337574005127,-1.8673245906829834,-0.8458338379859924,-2.0069525241851807,-0.3407107889652252,-7.144777297973633,-9.912436485290527,-7.840994834899902,-8.029167175292969,-1.5261279344558716,-1.7050906419754028,-1.792397379875183,-1.7781916856765747,-18.29604721069336
Y69A2AR.32a,-9.86460018157959,-18.136667251586914,-12.534868240356445,-18.175512313842773,0.09672200679779053,0.2710367441177368,-0.4635366201400757,-0.2883862555027008,0.5176529884338379,-0.4502730369567871,-0.08248290419578552,-0.042074400931596756,-0.7164736986160278,-0.6836540699005127,-0.4212094247341156,-0.32337069511413574,-0.24169941246509552,-0.38313546776771545,-1.2187106609344482,-1.0401054620742798,-0.9408357739448547,-0.9308369159698486,-2.968571901321411,-1.9086755514144897,-8.046185493469238,-10.475902557373047,-8.665518760681152,-8.607124328613281,-1.643415093421936,-1.7482199668884277,-1.8484829664230347,-1.8132693767547607,-18.108821868896484
ENSP00000467051.1,-9.62817668914795,-17.697275161743164,-10.51555061340332,-17.729206085205078,0.037498440593481064,0.642697811126709,-0.07936063408851624,-0.21566930413246155,0.39264148473739624,0.14398804306983948,-0.18439435958862305,-0.2869948148727417,-1.2868372201919556,-0.6206350922584534,0.7569937109947205,-0.35331034660339355,-0.2378900945186615,-1.2958871126174927,-1.6228197813034058,-2.476008176803589,-1.658578634262085,-1.3526616096496582,-2.2531087398529053,-1.4938346147537231,-6.511206150054932,-9.612896919250488,-8.470585823059082,-8.117579460144043,-1.7154418230056763,-1.7523608207702637,-1.8762075901031494,-1.9179240465164185,-17.65557289123535
ENSMUSP00000036206.9,-7.596923828125,-17.60982894897461,-14.107471466064453,-17.629962921142578,0.5789192914962769,2.3120715618133545,0.18132078647613525,0.676368772983551,1.1850842237472534,0.863689661026001,-0.7357669472694397,1.3754181861877441,-0.45077869296073914,-0.6772143840789795,-3.5471768379211426,0.7443040013313293,1.2997348308563232,0.4772569537162781,-2.3765506744384766,-2.5460212230682373,0.5668377876281738,-1.221629023551941,-5.06701135635376,-2.84709095954895,-4.474830627441406,-8.361174583435059,-5.4417724609375,-5.174215316772461,-0.2436474710702896,-1.179629921913147,-0.9321117997169495,-0.9252904653549194,-17.6524715423584
ENSELUP00000020851.1,-9.14295768737793,-17.5902099609375,-11.41246223449707,-17.599266052246094,0.38770928978919983,0.23725707828998566,-0.6811927556991577,0.04741578921675682,0.5189659595489502,-0.9413086175918579,-0.5736161470413208,0.09984948486089706,-0.3428078889846802,-1.1759040355682373,-1.7694518566131592,-0.8628364205360413,-0.6442950367927551,-0.7691603899002075,-0.9009816646575928,-1.393144130706787,-1.0320918560028076,-1.203958511352539,-2.479313373565674,-0.8011760711669922,-5.330727577209473,-8.803455352783203,-7.103987693786621,-7.075432300567627,-1.302700400352478,-1.4925132989883423,-1.5247608423233032,-1.5117011070251465,-17.602855682373047
ENSMFAP00000012938.1,-9.10660171508789,-17.048250198364258,-12.586565017700195,-17.19475555419922,0.1455114632844925,1.1983129978179932,0.7858996391296387,-0.4395182132720947,1.4702129364013672,-1.593751072883606,-0.9905436038970947,0.3422991633415222,-1.8029401302337646,-1.8225383758544922,0.2804165780544281,-1.966399073600769,-0.21089209616184235,-0.3327689468860626,-1.3790377378463745,-1.8687021732330322,-1.2603682279586792,0.3591764271259308,-4.69687557220459,-1.5355181694030762,-4.549108028411865,-9.007143020629883,-6.402689456939697,-6.680271148681641,-0.9964443445205688,-1.266116976737976,-1.3918962478637695,-1.3435490131378174,-17.106964111328125
FBpp0079305,-9.663806915283203,-19.15793800354004,-13.547015190124512,-19.30487060546875,0.32053953409194946,1.0400786399841309,-0.2786862552165985,0.05544991046190262,0.7347687482833862,1.3593251705169678,-0.3009467124938965,0.19784538447856903,-0.5756818652153015,0.47073686122894287,-1.2225391864776611,0.6067335605621338,0.6829921007156372,0.12983091175556183,-1.4820365905761719,-2.008452892303467,-0.9259669184684753,-1.0122454166412354,-4.1231513023376465,-3.3254196643829346,-8.053051948547363,-10.578509330749512,-8.15290641784668,-8.008447647094727,-1.2421739101409912,-1.7570546865463257,-1.7224798202514648,-1.6872409582138062,-19.161365509033203
FBpp0088579,-9.004688262939453,-17.985021591186523,-13.628999710083008,-18.13142967224121,-0.036703769117593765,1.0217875242233276,0.6461154222488403,0.26005733013153076,1.4974124431610107,-0.6682817339897156,0.22200697660446167,0.49810513854026794,-0.7909727692604065,-0.7589439749717712,-1.212440013885498,-0.5643224716186523,-0.042472872883081436,0.3398144543170929,-1.923728585243225,-1.5433635711669922,-0.8692963719367981,-0.4604269564151764,-4.359867572784424,-2.7678956985473633,-6.604316711425781,-9.600424766540527,-7.016123294830322,-7.163780689239502,-0.9309799075126648,-1.5448651313781738,-1.3532092571258545,-1.3281279802322388,-18.043935775756836
ENSMUSP00000039335.4,-8.75230884552002,-19.233047485351562,-14.274391174316406,-19.26327133178711,0.3664530813694,1.476863980293274,-0.22993607819080353,0.47641387581825256,1.2964478731155396,-0.47653305530548096,-0.5654197335243225,1.0363539457321167,-0.732557475566864,-1.5827990770339966,-2.9388604164123535,-0.832006573677063,1.0613347291946411,-0.07040989398956299,-1.4389381408691406,-2.0904433727264404,-0.12075436860322952,-0.7643886804580688,-3.868603467941284,-2.690159797668457,-5.609374046325684,-10.258663177490234,-6.99271821975708,-7.255068778991699,-0.9919623732566833,-1.60523521900177,-1.3740923404693604,-1.4241669178009033,-19.24846839904785
ZK1127.13.1,-9.316290855407715,-17.534385681152344,-10.640926361083984,-17.542268753051758,-0.02805078774690628,0.03688057139515877,-0.14394450187683105,-0.361538827419281,-0.25152042508125305,-0.24495892226696014,-0.29918381571769714,-0.46523624658584595,-0.26597359776496887,-0.4535074830055237,-0.7285945415496826,-0.44353771209716797,-0.9875596165657043,-1.0581494569778442,-0.7994874119758606,-1.0936107635498047,-1.642782211303711,-1.572402000427246,-1.5421814918518066,-1.3752517700195312,-8.570326805114746,-10.730907440185547,-8.541830062866211,-8.947304725646973,-1.7618017196655273,-1.788357138633728,-1.9193761348724365,-1.9822864532470703,-17.586170196533203
ENSGALP00000019653.6,-8.993213653564453,-18.489824295043945,-12.541767120361328,-18.551313400268555,0.3213825821876526,0.518173098564148,-0.22611624002456665,0.42910832166671753,0.9660443067550659,0.4062364995479584,0.015978053212165833,0.45991024374961853,-0.5690506100654602,-0.7490068078041077,-0.9779126048088074,0.8877727389335632,0.06017425283789635,-0.21149297058582306,-1.8000898361206055,-2.4662280082702637,-0.9643580913543701,-0.9055447578430176,-3.421600103378296,-1.3018827438354492,-6.536368370056152,-8.735133171081543,-6.810649871826172,-6.535259246826172,-1.0272024869918823,-1.456403374671936,-1.3107571601867676,-1.2902549505233765,-18.5767765045166
YNL063W_mRNA,-9.462327003479004,-18.379589080810547,-13.613624572753906,-18.42462921142578,0.7568800449371338,0.25658828020095825,-0.9060232639312744,0.014360693283379078,0.5384365320205688,-0.6358356475830078,-0.6039246916770935,0.1377791464328766,0.07329335063695908,-1.1806690692901611,-1.895315408706665,-0.5383809804916382,-0.7855843901634216,-0.5575548410415649,-0.7135619521141052,-0.9183399677276611,-1.1575753688812256,-0.8439385294914246,-2.495026111602783,-0.7708162069320679,-8.185379028320312,-10.515996932983398,-7.745724678039551,-8.204858779907227,-1.3873916864395142,-1.6743556261062622,-1.6399848461151123,-1.6308759450912476,-18.401288986206055
FBpp0088006,-9.69424057006836,-17.97395133972168,-13.091845512390137,-18.016082763671875,0.42667827010154724,0.6020492315292358,-0.31903666257858276,0.15828676521778107,1.1963756084442139,-0.8284561634063721,-0.44092532992362976,0.3771316111087799,-0.43904778361320496,-1.083541750907898,-1.0276941061019897,-0.695238471031189,0.37005317211151123,0.1635303795337677,-1.2401798963546753,-1.0172542333602905,-0.9461573958396912,-0.7408560514450073,-3.361757516860962,-1.1762155294418335,-7.443520545959473,-9.825133323669434,-7.43411922454834,-7.5070929527282715,-1.235250473022461,-1.5468950271606445,-1.55640709400177,-1.471531867980957,-17.994691848754883
ENSP00000452119.1,-9.387280464172363,-17.62330436706543,-10.116933822631836,-17.626609802246094,0.2763497829437256,0.33070358633995056,0.4691169261932373,-0.5071864724159241,0.47081664204597473,-0.39033475518226624,0.5063474774360657,-0.348058819770813,-1.5175225734710693,-0.8997567892074585,0.35394781827926636,-0.7533479332923889,-0.5373959541320801,-1.3952988386154175,-1.2238402366638184,-2.2428009510040283,-2.1737546920776367,-1.2107597589492798,-1.6091322898864746,-1.1879202127456665,-6.716156482696533,-10.04804801940918,-8.485393524169922,-8.502570152282715,-1.8090898990631104,-1.7782409191131592,-1.8814302682876587,-1.9911212921142578,-17.607542037963867
ENSGALP00000072673.1,-8.802709579467773,-17.335954666137695,-12.243334770202637,-17.391695022583008,0.8910579085350037,1.2378952503204346,0.4552827477455139,0.3910297155380249,0.7254237532615662,-0.3674476444721222,0.7432679533958435,-0.06274457275867462,-1.127223253250122,-1.2476963996887207,0.3777290880680084,-1.0673460960388184,0.110427126288414,-1.3671908378601074,-1.082950234413147,-2.006352424621582,-1.7747143507003784,-0.650987982749939,-2.0733957290649414,-0.6503931879997253,-6.337357521057129,-9.492929458618164,-6.7326507568359375,-6.867326259613037,-1.2026898860931396,-1.461615800857544,-1.4607808589935303,-1.4767268896102905,-17.38490104675293
Y23H5A.7a,-9.56874942779541,-18.73974609375,-13.48946475982666,-18.830495834350586,0.6308286190032959,0.6504300236701965,-0.6314693093299866,0.3464858829975128,0.7457693219184875,-0.231368750333786,-0.6772590279579163,0.2917086184024811,-0.31072694063186646,-0.8724239468574524,-2.140075445175171,0.031448446214199066,-0.13629668951034546,-0.0844234824180603,-0.7065684199333191,-1.3147618770599365,-0.8309717178344727,-0.8080973625183105,-3.1757988929748535,-0.9998283982276917,-6.222253799438477,-9.422115325927734,-7.198281764984131,-7.213781356811523,-1.1822866201400757,-1.5731631517410278,-1.5568783283233643,-1.518091082572937,-18.767309188842773
ENSOANP00000032234.1,-9.332759857177734,-18.434816360473633,-13.411051750183105,-18.493486404418945,-0.04547165706753731,1.0754534006118774,0.634331226348877,0.33995771408081055,0.3515074551105499,-0.880491316318512,0.5434936285018921,0.1994798481464386,-1.362013339996338,-1.5524942874908447,-0.02610430121421814,-0.08544408529996872,-0.31120672821998596,-1.0523520708084106,-1.2916451692581177,-1.6643165349960327,-1.4657862186431885,-0.7127692699432373,-2.1428160667419434,-1.275131344795227,-6.287264347076416,-10.299102783203125,-7.482392311096191,-7.975494861602783,-1.3520216941833496,-1.7218067646026611,-1.6828137636184692,-1.7037709951400757,-18.47357749938965
ENSONIP00000024587.1,-9.737275123596191,-18.505786895751953,-12.030752182006836,-18.607500076293945,0.6817073822021484,0.1564929336309433,0.014735536649823189,-0.14938972890377045,1.3843574523925781,-0.9256922006607056,-0.4381578862667084,0.2608037292957306,-0.9237405061721802,-1.3268287181854248,0.49506908655166626,-0.7627335786819458,0.2258538156747818,-0.5441187024116516,-1.4429452419281006,-2.089209794998169,-0.8002369403839111,-0.6264645457267761,-3.3492307662963867,-1.1916722059249878,-6.009549140930176,-9.213920593261719,-7.492644309997559,-7.293635845184326,-1.4316350221633911,-1.482539176940918,-1.591951847076416,-1.5983248949050903,-18.5534725189209
ENSCPOP00000014188.3,-10.533211708068848,-18.148237228393555,-12.250907897949219,-18.282258987426758,-1.2703142166137695,-0.2674540877342224,0.6450051069259644,-0.9330455660820007,1.1705573797225952,-0.3158840537071228,-0.05467839539051056,0.039496637880802155,-1.5848827362060547,-0.40729111433029175,0.6648932099342346,-0.9253361821174622,1.5159926414489746,0.6093939542770386,-0.8569375872612,0.0675433874130249,-1.84745454788208,-1.1861692667007446,-2.9888391494750977,-3.7248473167419434,-7.221714973449707,-9.88593864440918,-9.0472993850708,-8.337491989135742,-1.6389474868774414,-1.7619693279266357,-1.8304216861724854,-1.7220076322555542,-18.068016052246094
